Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
103,Vinny Del Negro,28,SAS,SG,75,71,31.5,5,10.2,0.486,0.9,2.2,0.407,4.1,8.1,0.507,0.529,1.7,2.2,0.79,0.4,2.2,2.6,3,0.8,0.2,0.7,2.4,12.5,
104,Ricky Pierce,35,GSW,PG,27,6,24.9,4.1,9.4,0.437,0.9,2.6,0.329,3.3,6.8,0.478,0.482,3.4,3.9,0.877,0.4,1.9,2.4,1.5,0.8,0.1,0.9,1.4,12.5,
105,Chris Mills,25,CLE,SF,80,79,35.2,4.5,10.7,0.42,1.2,3,0.392,3.3,7.7,0.431,0.475,2.2,2.7,0.817,1.2,3.3,4.6,1.9,0.7,0.4,1.5,3,12.3,
106,Rodney Rogers,23,DEN,PF,80,77,26.8,4.7,9.6,0.488,0.6,1.9,0.338,4.1,7.8,0.523,0.52,2.2,3.4,0.651,1.7,3.2,4.8,2,1.2,0.6,2.2,3.5,12.2,
107,Robert Pack,25,DEN,PG,42,32,27.2,4,9.4,0.43,0.7,1.7,0.417,3.3,7.7,0.433,0.468,3.3,4.2,0.783,0.5,2.2,2.7,6.9,1.5,0.1,3.2,2.4,12.1,
108,Rony Seikaly,29,GSW,C,36,35,28.8,4.5,8.7,0.516,0,0,,4.5,8.7,0.516,0.516,3.1,4.4,0.694,2.1,5.3,7.4,1.3,0.6,1,2.9,3.4,12.1,
109,Jason Kidd,21,DAL,PG,79,79,33.8,4.2,10.8,0.385,0.9,3.3,0.272,3.3,7.6,0.433,0.426,2.4,3.5,0.698,1.9,3.5,5.4,7.7,1.9,0.3,3.2,1.8,11.7,"MVP-13,ROY-1"
110,Grant Long,28,2TM,PF,81,79,32.6,4.2,8.8,0.478,0.1,0.4,0.355,4.1,8.5,0.483,0.485,3,4,0.751,2.4,5.1,7.5,1.6,1.3,0.4,1.9,3,11.6,
110,Grant Long,28,MIA,PF,2,2,31,2.5,6,0.417,0,0,,2.5,6,0.417,0.417,3,5,0.6,0.5,5,5.5,2,1,0,2,5.5,8,
110,Grant Long,28,ATL,PF,79,77,32.6,4.3,8.9,0.479,0.1,0.4,0.355,4.1,8.5,0.484,0.487,3,4,0.756,2.4,5.1,7.5,1.6,1.4,0.4,1.9,2.9,11.7,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
111,Spud Webb,31,SAC,PG,76,76,32.3,4,9.1,0.438,0.6,1.9,0.331,3.3,7.2,0.467,0.473,3,3.2,0.934,0.4,1.9,2.3,6.2,1,0.1,2.4,1.9,11.6,
112,Scott Burrell,24,CHH,SF,65,62,31,4.3,9.1,0.467,1.5,3.6,0.409,2.8,5.5,0.506,0.548,1.5,2.2,0.694,1.5,4.2,5.7,2.5,1.2,0.6,1.3,2.9,11.5,
113,Derek Harper,33,NYK,PG,80,80,34,4.2,9.5,0.446,1.3,3.7,0.363,2.9,5.8,0.498,0.516,1.7,2.4,0.724,0.4,2,2.4,5.7,1,0.1,1.9,2.7,11.5,
114,Dikembe Mutombo,28,DEN,C,82,82,37.8,4.3,7.7,0.556,0,0,,4.3,7.7,0.556,0.556,3,4.6,0.654,3.9,8.7,12.5,1.4,0.5,3.9,2.3,3.5,11.5,"DPOY-1,AS,DEF2"
115,Sharone Wright,22,PHI,C,79,49,25.9,4.6,9.8,0.465,0,0.1,0,4.6,9.7,0.47,0.465,2.3,3.6,0.645,2.4,3.6,6,0.6,0.5,1.3,1.9,3.1,11.4,
116,Dale Ellis,34,DEN,SF,81,3,24.6,4.3,9.6,0.453,1.3,3.2,0.403,3,6.3,0.479,0.522,1.4,1.6,0.866,0.7,2,2.7,0.7,0.5,0.1,1,1.8,11.3,
117,A.C. Green,31,PHO,SF,82,52,32.8,3.8,7.5,0.504,0.5,1.5,0.339,3.3,6,0.547,0.539,3.1,4.2,0.732,2.4,5.8,8.2,1.5,0.7,0.4,1.4,1.8,11.2,
118,Bryant Stith,24,DEN,SG,81,51,28.8,3.9,8.2,0.472,0.2,0.8,0.294,3.6,7.3,0.492,0.487,3.3,4,0.824,1.2,2.1,3.3,1.9,1.1,0.2,1.4,1.8,11.2,
119,Benoit Benjamin,30,NJN,C,61,57,26.2,4.4,8.7,0.51,0,0,,4.4,8.7,0.51,0.51,2.2,2.9,0.76,1.5,5.7,7.2,0.6,0.4,1,2,2.5,11.1,
120,Muggsy Bogues,30,CHH,PG,78,78,33.7,4.5,9.4,0.477,0.1,0.4,0.2,4.4,9,0.489,0.481,2.1,2.3,0.889,0.7,2.6,3.3,8.7,1.3,0,1.7,1.9,11.1,
121,Don MacLean,25,WSB,PF,39,20,27,4.1,9.3,0.438,0.3,1,0.25,3.8,8.2,0.461,0.452,2.7,3.5,0.765,1.2,3.1,4.2,1.3,0.4,0.1,1.1,2.5,11,
122,Bobby Phills,25,CLE,SG,80,79,31.3,4.2,10.2,0.414,0.2,0.7,0.345,4,9.5,0.419,0.426,2.3,2.9,0.779,1.1,2.2,3.3,2.3,1.4,0.3,1.4,2.6,11,
123,Pooh Richardson,28,LAC,PG,80,77,35.8,4.4,11.2,0.394,1.1,3.1,0.357,3.3,8.2,0.407,0.442,1,1.6,0.648,0.5,2.8,3.3,7.9,1.6,0.2,2.1,2.7,10.9,
124,Sean Rooks,25,MIN,C,80,70,30.1,3.6,7.7,0.47,0,0.1,0,3.6,7.6,0.474,0.47,3.6,4.8,0.761,2.1,4,6.1,1.2,0.4,0.9,1.8,2.6,10.9,
125,Chuck Person,30,SAS,SF,81,1,25.1,3.9,9.3,0.423,2.1,5.5,0.387,1.8,3.8,0.475,0.537,0.8,1.3,0.647,0.6,2.6,3.2,1.3,0.6,0.1,1.3,2.4,10.8,6MOY-3
126,Olden Polynice,30,SAC,C,81,81,31.3,4.6,8.5,0.544,0,0,1,4.6,8.5,0.543,0.545,1.5,2.4,0.639,3.4,5.5,9,0.8,0.6,0.6,1.4,2.9,10.8,
127,Dale Davis,25,IND,PF,74,70,31.7,4.4,7.8,0.563,0,0,0,4.4,7.8,0.563,0.563,1.9,3.5,0.533,3.5,5.9,9.4,0.8,1,1.6,1.7,3,10.6,
128,David Benoit,26,UTA,SF,71,67,25.9,4,8.3,0.486,0.5,1.6,0.33,3.5,6.6,0.523,0.518,1.9,2.2,0.841,1.4,3.8,5.2,0.8,0.6,0.7,1.1,2.6,10.4,
129,Terry Dehere,23,LAC,PG,80,28,22.2,3.5,8.6,0.407,0.6,2,0.294,2.9,6.5,0.443,0.442,2.9,3.7,0.784,0.4,1.5,1.9,2.8,0.6,0.1,2,2.5,10.4,
130,Anthony Peeler,25,LAL,SG,73,24,21.4,3.9,9,0.432,1.2,3,0.389,2.8,6.1,0.454,0.496,1.4,1.8,0.797,0.8,1.5,2.3,1.7,0.7,0.2,1.1,2,10.4,
131,Wesley Person,23,PHO,SG,78,56,23.1,4,8.2,0.484,1.5,3.4,0.436,2.5,4.8,0.519,0.575,1,1.3,0.792,0.9,1.7,2.6,1.3,0.6,0.3,1,1.9,10.4,
132,Kenny Smith,29,HOU,PG,81,81,25.1,3.5,7.3,0.484,1.8,4.1,0.429,1.8,3.2,0.553,0.604,1.6,1.8,0.851,0.3,1.6,1.9,4,0.9,0.1,1.5,1.3,10.4,
133,Popeye Jones,24,DAL,PF,80,80,29.8,4.7,10.5,0.443,0,0.2,0.083,4.6,10.3,0.449,0.444,1,1.6,0.645,4.1,6.4,10.6,2,0.4,0.3,1.6,3.3,10.3,
134,Robert Horry,24,HOU,PF,64,61,32.4,3.8,8.4,0.447,1.3,3.5,0.379,2.4,4.8,0.497,0.527,1.3,1.8,0.761,1.3,3.8,5.1,3.4,1.5,1.2,1.9,2.5,10.2,
135,Charles Oakley,31,NYK,PF,50,49,31.3,3.8,7.9,0.489,0.1,0.2,0.25,3.8,7.6,0.496,0.492,2.4,3,0.793,3.1,5.8,8.9,2.5,1.2,0.1,2.1,3.6,10.1,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
136,Victor Alexander,25,GSW,C,50,29,24.7,4.6,8.9,0.515,0.1,0.5,0.24,4.5,8.4,0.531,0.521,0.7,1.2,0.6,1.7,4.1,5.8,1.2,0.6,0.6,1.5,2.9,10,
137,Bimbo Coles,26,MIA,PG,68,65,32.5,3.8,8.9,0.43,0.2,1.1,0.211,3.6,7.8,0.461,0.443,2.1,2.6,0.81,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10,
138,Hubert Davis,24,NYK,SG,82,4,20.7,3.6,7.5,0.48,1.6,3.5,0.455,2,4,0.502,0.586,1.2,1.5,0.808,0.4,1,1.3,1.8,0.4,0.1,1.1,1.8,10,
139,Eric Montross,23,BOS,C,78,75,29.7,3.9,7.4,0.534,0,0,0,3.9,7.4,0.535,0.534,2.1,3.4,0.635,2.5,4.7,7.3,0.5,0.4,0.8,1.4,3.8,10,
140,Gheorghe Mureșan,23,WSB,C,73,58,23.6,4.2,7.4,0.56,0,0,,4.2,7.4,0.56,0.56,1.7,2.4,0.709,2.5,4.2,6.7,0.5,0.7,1.7,1.6,3.5,10,
141,Byron Scott,33,IND,PG,80,1,19.1,3.3,7.3,0.455,1,2.5,0.389,2.3,4.8,0.489,0.522,2.4,2.8,0.85,0.2,1.7,1.9,1.4,0.8,0.2,1.5,1.5,10,6MOY-6
142,Wayman Tisdale,30,PHO,PF,65,13,19.6,4.3,8.8,0.484,0,0,,4.3,8.8,0.484,0.484,1.4,1.9,0.77,1.3,2.5,3.8,0.7,0.4,0.4,1,2.9,10,
143,Vincent Askew,28,SEA,SG,71,1,24.2,3.5,7.1,0.492,0.4,1.3,0.33,3.1,5.8,0.529,0.523,2.5,3.4,0.739,0.9,1.6,2.5,2.5,0.7,0.2,1.2,2.7,9.9,
144,Marty Conlon,27,MIL,C,82,3,25.2,4.2,7.9,0.532,0.1,0.4,0.276,4.1,7.5,0.544,0.538,1.5,2.4,0.613,2,3.2,5.2,1.3,0.5,0.2,1.5,2.7,9.9,
145,Anthony Mason,28,NYK,PF,77,11,32.4,3.7,6.6,0.566,0,0,0,3.7,6.6,0.567,0.566,2.5,3.9,0.641,2.4,6.1,8.4,3.1,0.9,0.3,1.6,3.3,9.9,6MOY-1
146,Craig Ehlo,33,ATL,SG,49,0,23.8,3.9,8.6,0.453,1,2.7,0.381,2.9,5.9,0.486,0.513,0.9,1.4,0.62,1.1,1.9,3,2.3,0.9,0.1,1.5,1.8,9.7,
147,Andrew Lang,28,ATL,C,82,63,28.5,3.9,8.3,0.473,0,0,0.667,3.9,8.2,0.472,0.474,1.9,2.3,0.809,1.9,3.7,5.6,0.9,0.5,1.8,1.3,3.3,9.7,
148,Elliot Perry,25,PHO,PG,82,51,24.1,3.7,7.2,0.52,0.3,0.7,0.417,3.4,6.4,0.532,0.542,1.9,2.4,0.81,0.6,1.2,1.8,4.8,1.9,0,2,1.7,9.7,
149,Antoine Carr,33,UTA,C,78,4,21.5,3.7,7,0.531,0,0.1,0.25,3.7,6.9,0.533,0.532,2.1,2.6,0.821,1,2.4,3.4,0.9,0.3,0.9,1.1,3.2,9.6,6MOY-7
150,George McCloud,27,DAL,SF,42,3,19.1,3.4,7.8,0.439,0.8,2.1,0.382,2.6,5.7,0.46,0.491,1.9,2.3,0.833,2,1.5,3.5,1.3,0.5,0.2,1,1.7,9.6,
151,Shawn Bradley,22,PHI,C,82,59,28.8,3.8,8.5,0.455,0,0,0,3.8,8.4,0.457,0.455,1.8,2.8,0.638,3,5.1,8,0.6,0.7,3.3,1.7,4.1,9.5,
152,Sam Cassell,25,HOU,PG,82,1,23,3.1,7.2,0.427,0.8,2.3,0.33,2.3,4.9,0.473,0.48,2.6,3.1,0.843,0.5,2.1,2.6,4.9,1.1,0.2,2,2.5,9.5,
153,Lucious Harris,24,DAL,SG,79,31,21.5,3.5,7.7,0.459,0.7,1.8,0.387,2.8,5.9,0.481,0.504,1.7,2.2,0.8,1.1,1.7,2.8,1.7,0.7,0.2,1,1.3,9.5,
154,Sedale Threatt,33,LAL,PG,59,2,23.5,3.7,7.4,0.497,0.6,1.6,0.379,3.1,5.8,0.529,0.538,1.5,1.9,0.793,0.4,1.7,2.1,4.2,0.9,0.2,1.2,2.4,9.5,
155,Šarūnas Marčiulionis,30,SEA,SG,66,4,18.1,3.3,6.9,0.473,0.5,1.3,0.402,2.7,5.6,0.489,0.511,2.2,3,0.732,0.3,0.8,1,1.7,1.1,0,1.5,1.9,9.3,
156,Tony Massenburg,27,LAC,C,80,50,26.6,3.5,7.5,0.469,0,0,0,3.5,7.5,0.472,0.469,2.2,2.9,0.753,2,3.7,5.7,0.8,0.6,0.7,1.5,3.2,9.3,
157,Felton Spencer,27,UTA,C,34,34,26.6,3.1,6.3,0.488,0,0,,3.1,6.3,0.488,0.488,3.1,4,0.793,2.6,5,7.6,0.5,0.4,0.9,2,3.9,9.3,
158,Khalid Reeves,22,MIA,PG,67,17,21.8,3.1,6.9,0.443,1,2.6,0.392,2.1,4.4,0.473,0.515,2.1,2.9,0.714,0.8,2,2.8,4.3,1.1,0.1,2,2.1,9.2,
159,James Robinson,24,POR,PG,71,25,21.7,3.6,8.8,0.409,1.1,3.1,0.341,2.5,5.6,0.446,0.47,0.9,1.5,0.591,0.6,1.3,1.9,2.5,0.7,0.2,1.8,2,9.2,
160,Buck Williams,34,POR,PF,82,82,29.5,3.8,7.4,0.512,0,0,0.5,3.8,7.3,0.512,0.512,1.7,2.5,0.673,3.1,5.1,8.2,1,0.8,0.8,1.5,3.1,9.2,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
161,Harvey Grant,29,POR,PF,75,14,23.6,3.8,8.3,0.461,0.1,0.3,0.308,3.7,7.9,0.467,0.467,1.4,1.9,0.705,1.4,2.4,3.8,1.1,0.7,0.7,0.8,2.2,9.1,
162,Donald Royal,28,ORL,SF,70,68,26.3,2.9,6.2,0.475,0,0.1,0,2.9,6.1,0.479,0.475,3.2,4.3,0.746,1.2,2.8,4,2.8,0.6,0.2,1.8,2.2,9.1,
163,Terry Porter,31,POR,PG,35,9,22,3,7.6,0.393,1.3,3.3,0.386,1.7,4.4,0.399,0.476,1.7,2.3,0.707,0.5,1.8,2.3,3.8,0.9,0.1,1.7,1.7,8.9,
164,Carlos Rogers,23,GSW,C,49,18,20.8,3.7,6.9,0.529,0,0.3,0.143,3.6,6.7,0.546,0.532,1.6,3,0.521,2.2,3.5,5.7,0.8,0.4,1.1,1.7,2.5,8.9,
165,Mario Elie,31,HOU,SF,81,13,23.4,3,6,0.499,1,2.5,0.398,2,3.5,0.57,0.581,1.8,2.1,0.842,0.6,1.8,2.4,2.3,0.8,0.1,1.3,2,8.8,
166,Rick Fox,25,BOS,SF,53,7,19.6,3.2,6.6,0.481,0.6,1.4,0.413,2.6,5.2,0.5,0.526,1.8,2.3,0.772,1.2,1.8,2.9,2.6,1,0.4,1.5,2.9,8.8,
167,Xavier McDaniel,31,BOS,SF,68,15,21,3.6,8,0.451,0.1,0.3,0.286,3.5,7.7,0.457,0.456,1.3,1.8,0.712,1.4,3,4.4,1.6,0.4,0.3,1.3,2.1,8.6,
168,Oliver Miller,24,DET,PF,64,22,24.3,3.6,6.5,0.555,0,0.2,0.231,3.6,6.3,0.565,0.559,1.2,1.9,0.629,2.5,4.9,7.4,1.5,0.9,1.8,1.8,3.4,8.5,
169,Rafael Addison,30,DET,SF,79,16,22.5,3.5,7.4,0.476,0.3,1.1,0.289,3.2,6.4,0.507,0.497,0.9,1.3,0.747,0.8,2.2,3.1,1.4,0.7,0.3,1,3,8.3,
170,Matt Geiger,25,MIA,C,74,43,23.1,3.5,6.6,0.536,0.1,0.1,0.4,3.5,6.4,0.539,0.54,1.3,1.9,0.65,2,3.6,5.6,0.7,0.6,0.7,1.5,3.3,8.3,
171,Jeff Grayer,29,PHI,SG,47,25,23.4,3.5,8.1,0.428,0.1,0.3,0.333,3.4,7.8,0.432,0.434,1.2,1.8,0.699,1.2,1.9,3.2,1.6,0.6,0.1,1.2,1.7,8.3,
172,Steve Kerr,29,CHI,PG,82,0,22.4,3.2,6,0.527,1.1,2.1,0.524,2.1,4,0.529,0.617,0.8,1,0.778,0.2,1.2,1.5,1.8,0.5,0,0.6,1.4,8.2,
173,Jalen Rose,22,DEN,SF,81,37,22.2,2.8,6.2,0.454,0.4,1.4,0.316,2.4,4.8,0.495,0.49,2.1,2.9,0.739,0.7,2,2.7,4.8,0.8,0.3,2,2.5,8.2,
174,P.J. Brown,25,NJN,C,80,63,30.8,3.2,7.1,0.446,0.1,0.3,0.167,3.1,6.8,0.458,0.449,1.7,2.6,0.671,2.2,3.9,6.1,1.7,0.9,1.7,1,3.3,8.1,
175,Jerome Kersey,32,POR,SF,63,0,18.1,3.2,7.8,0.415,0.1,0.4,0.259,3.1,7.3,0.424,0.422,1.5,2,0.766,1.5,2.6,4.1,1.3,0.8,0.6,1,2.7,8.1,
176,Will Perdue,29,CHI,C,78,78,20.4,3.3,5.9,0.553,0,0,0,3.3,5.9,0.555,0.553,1.4,2.5,0.582,2.7,4,6.7,1.2,0.3,0.7,1.5,2.8,8,
177,Mitchell Butler,24,WSB,SG,76,5,20.4,2.8,6.7,0.421,0.6,1.9,0.326,2.2,4.8,0.458,0.467,1.6,2.4,0.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2,7.9,
178,Bison Dele,25,DEN,C,63,10,20,3.1,5.3,0.589,0,0,,3.1,5.3,0.589,0.589,1.7,2.6,0.654,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9,
179,Danny Ainge,35,PHO,SG,74,1,18.6,2.6,5.7,0.46,1.1,2.9,0.364,1.6,2.8,0.558,0.552,1.4,1.8,0.808,0.3,1.1,1.5,2.8,0.6,0.1,1.1,2.1,7.7,
180,Johnny Newman,31,MIL,SF,82,11,23.1,2.8,6,0.463,0.5,1.6,0.352,2.2,4.4,0.503,0.509,1.7,2.1,0.801,0.9,1.2,2.1,1.1,0.8,0.2,1,2.9,7.7,
181,Antonio Davis,26,IND,PF,44,1,23.4,2.5,5.6,0.445,0,0,,2.5,5.6,0.445,0.445,2.7,4,0.672,2.4,4,6.4,0.6,0.4,0.7,1.5,3,7.6,
182,Mark Jackson,29,IND,PG,82,67,29.3,2.9,6.9,0.422,0.3,1.1,0.31,2.6,5.8,0.443,0.446,1.5,1.9,0.778,0.9,2.8,3.7,7.5,1.3,0.2,2.6,1.8,7.6,
183,Danny Ferry,28,CLE,PF,82,6,15.7,2.7,6.1,0.446,1.1,2.8,0.403,1.6,3.3,0.483,0.54,0.9,1,0.881,0.4,1.4,1.7,1.2,0.3,0.3,0.7,1.6,7.5,
184,Lindsey Hunter,24,DET,PG,42,26,22.5,2.8,7.6,0.374,0.9,2.6,0.333,2,5,0.395,0.431,1,1.3,0.727,0.6,1.2,1.8,3.8,1.2,0.2,1.9,2.2,7.5,
185,Darrick Martin,23,MIN,PG,34,9,23.6,2.8,6.9,0.408,0.2,1.1,0.184,2.6,5.7,0.451,0.423,1.7,1.9,0.877,0.4,1.5,1.9,3.9,1,0,1.8,2.6,7.5,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
186,Mark West,34,DET,C,67,58,23,3.2,5.8,0.556,0,0,,3.2,5.8,0.556,0.556,1,2.1,0.478,2.4,3.7,6.1,0.3,0.4,1.5,1.3,3.7,7.5,
187,Kevin Gamble,29,MIA,SF,77,0,15.9,2.9,5.8,0.489,0.5,1.3,0.398,2.4,4.6,0.514,0.532,1.1,1.4,0.784,0.4,1.2,1.6,1.5,0.7,0.1,0.6,1.7,7.4,
188,Keith Jennings,26,GSW,PG,80,24,21.5,2.4,5.3,0.447,0.9,2.6,0.368,1.4,2.8,0.52,0.535,1.7,1.9,0.876,0.3,1.5,1.9,4.7,1.2,0,1.5,1.7,7.4,
189,Ryan Lorthridge,22,GSW,SG,37,2,18.2,2.9,6,0.475,0.1,0.4,0.214,2.8,5.6,0.493,0.482,1.5,2.4,0.648,0.6,1.3,1.9,2.7,0.8,0,1.5,1.1,7.4,
190,David Wesley,24,BOS,PG,51,36,27.1,2.5,6.1,0.409,1,2.3,0.429,1.5,3.8,0.397,0.49,1.4,1.8,0.755,0.6,1.7,2.3,5.2,1.6,0.2,1.7,2.8,7.4,
191,Ledell Eackles,28,MIA,SG,54,6,16.6,2.6,6,0.439,0.3,0.8,0.439,2.3,5.3,0.439,0.466,1.7,2.3,0.722,0.6,1.1,1.8,1.3,0.4,0,1,1.6,7.3,
192,Tim Legler,28,GSW,SG,24,0,15.5,2.5,4.8,0.522,1.1,2.1,0.52,1.4,2.7,0.523,0.635,1.3,1.4,0.882,0.5,1.2,1.7,1.1,0.5,0,0.8,1.4,7.3,
193,Harold Miner,23,MIA,SG,45,16,19.4,2.7,6.8,0.403,0.3,1.1,0.286,2.4,5.7,0.426,0.426,1.5,2.1,0.726,0.8,1.8,2.6,1.5,0.3,0.1,1.7,1.9,7.3,
194,John Salley,30,MIA,C,75,50,26.1,2.6,5.3,0.499,0,0,,2.6,5.3,0.499,0.499,2,2.8,0.739,1.5,3,4.5,1.6,0.6,1.1,1.3,3.7,7.3,
195,Kevin Duckworth,30,WSB,C,40,22,20.5,3,6.7,0.442,0.1,0.3,0.2,2.9,6.4,0.451,0.446,1.1,1.8,0.643,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,7.1,
196,Dennis Rodman,33,SAS,PF,49,26,32,2.8,4.9,0.571,0,0,0,2.8,4.9,0.576,0.571,1.5,2.3,0.676,5.6,11.2,16.8,2,0.6,0.5,2,3.2,7.1,"MVP-12,DPOY-5,NBA3,DEF1"
197,Doug Overton,25,WSB,PG,82,20,20.8,2.5,6.1,0.416,0.6,1.5,0.424,1.9,4.5,0.413,0.469,1.3,1.5,0.872,0.3,1.4,1.7,3,0.6,0,1.3,1.5,7,
198,Eric Piatkowski,24,LAC,SG,81,11,14.9,2.5,5.6,0.441,0.9,2.4,0.374,1.6,3.2,0.492,0.522,1.1,1.4,0.783,0.8,0.9,1.6,1,0.5,0.2,0.8,1.9,7,
199,J.R. Reid,26,SAS,PF,81,37,19.3,2.5,4.9,0.508,0,0,0.5,2.5,4.9,0.508,0.509,2,2.9,0.687,1.5,3.4,4.9,0.7,0.7,0.4,1.4,2.8,7,
200,Lloyd Daniels,27,2TM,SG,30,14,20.1,2.7,7,0.383,0.9,3.3,0.26,1.8,3.6,0.495,0.445,0.7,0.9,0.815,1,1.1,2.1,1.3,0.7,0.3,1,1.6,6.9,
200,Lloyd Daniels,27,PHI,SG,5,0,12.6,1.8,5.4,0.333,0.6,2.8,0.214,1.2,2.6,0.462,0.389,0.4,0.4,1,0.4,1,1.4,0.8,0.4,0,1.6,1.6,4.6,
200,Lloyd Daniels,27,LAL,SG,25,14,21.6,2.8,7.3,0.39,0.9,3.4,0.267,1.9,3.8,0.5,0.453,0.8,1,0.8,1.1,1.2,2.2,1.4,0.8,0.4,0.9,1.6,7.4,
201,Blue Edwards,29,2TM,SF,67,7,16.6,2.7,5.9,0.461,0.3,1.1,0.293,2.4,4.7,0.5,0.489,1.1,1.3,0.833,0.7,1.2,1.9,1.1,0.6,0.2,1.2,2.1,6.9,
201,Blue Edwards,29,BOS,SF,31,7,16.4,2.7,6.3,0.426,0.4,1.4,0.256,2.3,4.9,0.474,0.454,1.4,1.5,0.896,0.8,1.3,2.1,1.5,0.6,0.3,1.3,2.1,7.1,
201,Blue Edwards,29,UTA,SF,36,0,16.8,2.7,5.5,0.495,0.3,0.9,0.344,2.4,4.6,0.524,0.523,0.9,1.2,0.762,0.7,1.1,1.8,0.8,0.7,0.2,1.2,2.2,6.6,
202,Ron Harper,31,CHI,SG,77,53,19.9,2.7,6.4,0.426,0.4,1.4,0.282,2.3,4.9,0.467,0.457,1.1,1.7,0.618,0.7,1.7,2.3,2,1.3,0.4,1.3,1.7,6.9,
203,Michael Smith,22,SAC,PF,82,0,21.2,2.7,5,0.542,0,0,0,2.7,4.9,0.545,0.542,1.5,3.2,0.485,2.1,3.8,5.9,0.8,0.7,0.6,1.3,2.9,6.9,
204,Elmore Spencer,25,LAC,C,19,8,19.4,2.7,6.2,0.441,0,0.1,0,2.7,6.2,0.444,0.441,1.5,2.6,0.56,0.6,2.8,3.4,1.3,0.7,1.2,2.5,3.3,6.9,
205,Terry Cummings,33,SAS,PF,76,20,16.8,2.9,6.1,0.483,0,0,,2.9,6.1,0.483,0.483,0.9,1.6,0.585,1.8,3.2,5,0.8,0.5,0.3,1.3,2.5,6.8,
206,Pervis Ellison,27,BOS,C,55,11,19.7,2.8,5.5,0.507,0,0,0,2.8,5.4,0.51,0.507,1.3,1.8,0.717,2.3,3.4,5.6,0.6,0.4,1,1.4,3.3,6.8,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
207,Carl Herrera,28,HOU,PF,61,26,21.8,2.8,5.4,0.523,0,0,0,2.8,5.3,0.526,0.523,1.2,1.9,0.624,1.6,3,4.6,0.7,0.7,0.6,1.2,2.2,6.8,
208,Clifford Rozier,22,GSW,C,66,34,22.6,2.9,5.9,0.485,0,0.1,0.286,2.8,5.8,0.488,0.487,1,2.3,0.447,3,4.3,7.4,0.7,0.5,0.6,1.3,3,6.8,
209,Michael Adams,32,CHH,PG,29,0,15.3,2.3,5.1,0.453,1,2.8,0.358,1.3,2.3,0.567,0.551,0.9,1,0.833,0.2,0.8,1,3.3,0.8,0,0.9,1.4,6.5,
210,Johnny Dawkins,31,DET,PG,50,9,23.4,2.5,5.4,0.463,0.5,1.5,0.342,2,3.9,0.508,0.509,1,1.1,0.909,0.6,1.7,2.3,4.1,1,0,1.7,1.5,6.5,
211,Luc Longley,26,CHI,C,55,0,18.2,2.5,5.5,0.447,0,0,0,2.5,5.5,0.45,0.447,1.6,1.9,0.822,1.5,3.3,4.8,1.3,0.4,0.8,1.6,3.2,6.5,
212,Aaron McKie,22,POR,SG,45,20,18.4,2.6,5.8,0.444,0.2,0.6,0.393,2.3,5.2,0.451,0.466,1.1,1.6,0.685,0.8,2.1,2.9,2,0.8,0.4,0.9,2.2,6.5,
213,Sam Mitchell,31,IND,SF,81,12,17,2.5,5.1,0.487,0,0.1,0.1,2.5,5,0.496,0.488,1.6,2.1,0.724,1.2,1.8,3,0.8,0.5,0.2,0.7,2.5,6.5,
214,Rex Walters,24,NJN,SG,80,30,17.9,2.6,5.9,0.439,0.9,2.5,0.362,1.7,3.4,0.495,0.515,0.5,0.7,0.769,0.2,0.9,1.2,1.5,0.5,0.2,0.9,1.7,6.5,
215,Brian Shaw,28,ORL,PG,78,9,23.5,2.5,6.3,0.389,0.6,2.4,0.261,1.8,4,0.465,0.437,0.9,1.2,0.737,0.7,2.4,3.1,5.2,0.9,0.2,2.4,2.4,6.4,
